filename,distance,label
id49_id58_0000.mp4,0.44638914,0
id49_id58_0000.mp4,0.52188694,0
id49_id58_0000.mp4,0.46551353,0
id49_id58_0000.mp4,0.4265723,0
id49_id58_0000.mp4,0.3797807,0
id49_id58_0000.mp4,0.6252746,0
id49_id58_0000.mp4,0.48104444,0
id49_id58_0000.mp4,0.73042697,0
id49_id58_0000.mp4,0.45935032,0
id17_id9_0004.mp4,0.59384614,0
id17_id9_0004.mp4,0.44263288,0
id17_id9_0004.mp4,0.39367262,0
id17_id9_0004.mp4,0.38378945,0
id17_id9_0004.mp4,0.3139976,0
id17_id9_0004.mp4,0.60575956,0
id17_id9_0004.mp4,0.43699816,0
id17_id9_0004.mp4,0.40519825,0
id17_id9_0004.mp4,0.3846436,0
id17_id9_0004.mp4,0.45140505,0
id16_id20_0005.mp4,0.27020216,0
id16_id20_0005.mp4,0.28345457,0
id16_id20_0005.mp4,0.26756522,0
id16_id20_0005.mp4,0.26992616,0
id16_id20_0005.mp4,0.27702445,0
id16_id20_0005.mp4,0.4493903,0
id16_id20_0005.mp4,1.2824506,0
id16_id20_0005.mp4,0.30808213,0
id16_id20_0005.mp4,0.39116487,0
id16_id20_0005.mp4,0.314877,0
id16_id20_0005.mp4,0.3375622,0
id44_id39_0000.mp4,0.30679792,0
id44_id39_0000.mp4,0.39633396,0
id44_id39_0000.mp4,0.4339516,0
id44_id39_0000.mp4,0.37060553,0
id44_id39_0000.mp4,0.4668589,0
id44_id39_0000.mp4,0.38105932,0
id44_id39_0000.mp4,0.35240176,0
id44_id39_0000.mp4,0.4212983,0
id44_id39_0000.mp4,0.35936767,0
id44_id39_0000.mp4,0.31526464,0
id23_id26_0003.mp4,0.37788853,0
id23_id26_0003.mp4,0.34266654,0
id23_id26_0003.mp4,0.37060177,0
id23_id26_0003.mp4,0.48368242,0
id23_id26_0003.mp4,0.29168344,0
id23_id26_0003.mp4,0.25276256,0
id23_id26_0003.mp4,0.26219612,0
id23_id26_0003.mp4,0.19469546,0
id23_id26_0003.mp4,0.25173545,0
id23_id26_0003.mp4,0.1768561,0
id21_id6_0006.mp4,0.30942827,0
id21_id6_0006.mp4,0.33909616,0
id21_id6_0006.mp4,0.31691754,0
id21_id6_0006.mp4,0.36510494,0
id21_id6_0006.mp4,0.26684582,0
id21_id6_0006.mp4,0.27083147,0
id21_id6_0006.mp4,0.39431083,0
id21_id6_0006.mp4,0.23553333,0
id21_id6_0006.mp4,0.29200014,0
id21_id6_0006.mp4,0.24546424,0
id3_id20_0001.mp4,0.37250614,0
id3_id20_0001.mp4,0.27913705,0
id3_id20_0001.mp4,0.3354922,0
id3_id20_0001.mp4,0.3446111,0
id3_id20_0001.mp4,0.26573622,0
id3_id20_0001.mp4,0.34705094,0
id3_id20_0001.mp4,0.28360313,0
id3_id20_0001.mp4,0.48391625,0
id3_id20_0001.mp4,0.5035508,0
id3_id20_0001.mp4,0.44629815,0
id21_id29_0009.mp4,0.17917843,0
id21_id29_0009.mp4,0.2985428,0
id21_id29_0009.mp4,0.37619686,0
id21_id29_0009.mp4,0.15573719,0
id21_id29_0009.mp4,0.20898432,0
id21_id29_0009.mp4,0.2019209,0
id21_id29_0009.mp4,0.26972294,0
id21_id29_0009.mp4,0.21800485,0
id21_id29_0009.mp4,0.18822017,0
id21_id29_0009.mp4,0.16658391,0
id35_id17_0003.mp4,0.30254793,0
id35_id17_0003.mp4,0.27621338,0
id35_id17_0003.mp4,0.27391127,0
id35_id17_0003.mp4,0.24395218,0
id35_id17_0003.mp4,0.28593472,0
id35_id17_0003.mp4,0.2393909,0
id35_id17_0003.mp4,0.2692041,0
id35_id17_0003.mp4,0.34156215,0
id35_id17_0003.mp4,0.24674897,0
id35_id17_0003.mp4,0.26256874,0
id50_0001.mp4,0.5316256,1
id50_0001.mp4,0.44062924,1
id50_0001.mp4,0.5563217,1
id50_0001.mp4,0.34471098,1
id50_0001.mp4,0.38927746,1
id50_0001.mp4,0.24835992,1
id50_0001.mp4,0.30423507,1
id50_0001.mp4,0.2868447,1
id50_0001.mp4,0.3793688,1
id50_0001.mp4,0.3787821,1
id31_id2_0004.mp4,0.3840249,0
id31_id2_0004.mp4,0.2760751,0
id31_id2_0004.mp4,0.3389007,0
id31_id2_0004.mp4,0.30585814,0
id31_id2_0004.mp4,0.2723484,0
id31_id2_0004.mp4,0.38643172,0
id31_id2_0004.mp4,0.23068081,0
id31_id2_0004.mp4,0.21987812,0
id31_id2_0004.mp4,0.3674026,0
id31_id2_0004.mp4,0.5505049,0
id9_id17_0002.mp4,0.2900723,0
id9_id17_0002.mp4,0.37209126,0
id9_id17_0002.mp4,0.26228216,0
id9_id17_0002.mp4,0.2562209,0
id9_id17_0002.mp4,0.24560829,0
id9_id17_0002.mp4,0.26170576,0
id9_id17_0002.mp4,0.27014136,0
id9_id17_0002.mp4,0.3824781,0
id9_id17_0002.mp4,0.32204658,0
id9_id17_0002.mp4,0.3203405,0
id22_0009.mp4,0.3232906,1
id22_0009.mp4,0.34512326,1
id22_0009.mp4,0.33285737,1
id22_0009.mp4,0.41718552,1
id22_0009.mp4,0.5544897,1
id22_0009.mp4,0.40029928,1
id22_0009.mp4,0.38148862,1
id22_0009.mp4,0.49721578,1
id22_0009.mp4,0.33486736,1
id22_0009.mp4,0.38124388,1
id44_id45_0003.mp4,0.388517,0
id44_id45_0003.mp4,0.4578938,0
id44_id45_0003.mp4,0.32100847,0
id44_id45_0003.mp4,0.38159332,0
id44_id45_0003.mp4,0.2858649,0
id44_id45_0003.mp4,0.24623506,0
id44_id45_0003.mp4,0.2629187,0
id44_id45_0003.mp4,0.28075963,0
id44_id45_0003.mp4,0.2859262,0
id44_id45_0003.mp4,0.28844845,0
id46_id45_0006.mp4,0.43941066,0
id46_id45_0006.mp4,0.3763616,0
id46_id45_0006.mp4,0.3422572,0
id46_id45_0006.mp4,0.4258865,0
id46_id45_0006.mp4,0.35811073,0
id46_id45_0006.mp4,0.324135,0
id46_id45_0006.mp4,0.5047194,0
id46_id45_0006.mp4,0.51723385,0
id46_id45_0006.mp4,0.53717905,0
id46_id45_0006.mp4,0.42592257,0
id35_id3_0008.mp4,0.4810638,0
id35_id3_0008.mp4,0.48802012,0
id35_id3_0008.mp4,0.4234236,0
id35_id3_0008.mp4,0.37532696,0
id35_id3_0008.mp4,0.38829336,0
id35_id3_0008.mp4,0.42849705,0
id35_id3_0008.mp4,0.37404704,0
id35_id3_0008.mp4,0.4553798,0
id35_id3_0008.mp4,0.42023262,0
id35_id3_0008.mp4,0.50328064,0
id23_id20_0003.mp4,0.48864526,0
id23_id20_0003.mp4,0.39822686,0
id23_id20_0003.mp4,0.37716925,0
id23_id20_0003.mp4,0.44562095,0
id23_id20_0003.mp4,0.28364384,0
id23_id20_0003.mp4,0.24119721,0
id23_id20_0003.mp4,0.26792315,0
id23_id20_0003.mp4,0.2679068,0
id23_id20_0003.mp4,0.30287337,0
id23_id20_0003.mp4,0.17943302,0
id6_id35_0009.mp4,0.35928,0
id6_id35_0009.mp4,0.3827433,0
id6_id35_0009.mp4,0.4494117,0
id6_id35_0009.mp4,0.42525503,0
id6_id35_0009.mp4,0.30077776,0
id6_id35_0009.mp4,0.33067626,0
id6_id35_0009.mp4,0.3161628,0
id6_id35_0009.mp4,0.362117,0
id6_id35_0009.mp4,0.35143468,0
id6_id35_0009.mp4,0.3522381,0
id27_id28_0007.mp4,0.7194471,0
id27_id28_0007.mp4,0.5664484,0
id27_id28_0007.mp4,0.49145645,0
id27_id28_0007.mp4,0.7072089,0
id27_id28_0007.mp4,0.5459817,0
id27_id28_0007.mp4,0.5847849,0
id27_id28_0007.mp4,0.48777065,0
id27_id28_0007.mp4,0.52166224,0
id27_id28_0007.mp4,0.45569777,0
id27_id28_0007.mp4,0.49668097,0
id7_id10_0002.mp4,0.5440544,0
id7_id10_0002.mp4,0.3161266,0
id7_id10_0002.mp4,0.39453706,0
id7_id10_0002.mp4,0.43215534,0
id7_id10_0002.mp4,0.42485663,0
id7_id10_0002.mp4,0.39310157,0
id7_id10_0002.mp4,0.47441626,0
id7_id10_0002.mp4,0.48608434,0
id7_id10_0002.mp4,0.6001248,0
id7_id10_0002.mp4,0.3722806,0
id58_id55_0005.mp4,0.38506356,0
id58_id55_0005.mp4,0.40513217,0
id58_id55_0005.mp4,0.3516035,0
id58_id55_0005.mp4,0.46259505,0
id58_id55_0005.mp4,0.58424747,0
id58_id55_0005.mp4,0.4709926,0
id58_id55_0005.mp4,0.40711528,0
id58_id55_0005.mp4,0.50140023,0
id58_id55_0005.mp4,0.34586322,0
id58_id55_0005.mp4,0.41633102,0
id20_id33_0007.mp4,0.32863343,0
id20_id33_0007.mp4,0.25220335,0
id20_id33_0007.mp4,0.27824396,0
id20_id33_0007.mp4,0.3174118,0
id20_id33_0007.mp4,0.25696984,0
id20_id33_0007.mp4,0.3132394,0
id20_id33_0007.mp4,0.610565,0
id20_id33_0007.mp4,0.3558212,0
id20_id33_0007.mp4,0.36425957,0
id20_id33_0007.mp4,0.36714473,0
id23_id16_0000.mp4,0.7205971,0
id23_id16_0000.mp4,0.55497545,0
id23_id16_0000.mp4,0.4470137,0
id23_id16_0000.mp4,0.56685865,0
id23_id16_0000.mp4,0.47865573,0
id23_id16_0000.mp4,0.42012596,0
id23_id16_0000.mp4,0.39933318,0
id23_id16_0000.mp4,0.46986857,0
id23_id16_0000.mp4,0.48257703,0
id23_id16_0000.mp4,0.44957307,0
id7_0003.mp4,0.47606412,1
id7_0003.mp4,0.2747401,1
id7_0003.mp4,0.5103453,1
id7_0003.mp4,0.30901518,1
id7_0003.mp4,0.40449244,1
id7_0003.mp4,0.39799476,1
id7_0003.mp4,0.353617,1
id7_0003.mp4,0.31508455,1
id7_0003.mp4,0.41013226,1
id7_0003.mp4,0.2745141,1
id20_id6_0008.mp4,0.4392183,0
id20_id6_0008.mp4,0.29424027,0
id20_id6_0008.mp4,0.30257848,0
id20_id6_0008.mp4,0.31174746,0
id20_id6_0008.mp4,0.25873312,0
id20_id6_0008.mp4,0.289029,0
id20_id6_0008.mp4,0.28180382,0
id20_id6_0008.mp4,0.3540862,0
id20_id6_0008.mp4,0.3130273,0
id20_id6_0008.mp4,0.5413109,0
id52_0004.mp4,0.36607793,1
id52_0004.mp4,0.6725542,1
id52_0004.mp4,0.39016446,1
id52_0004.mp4,0.4293452,1
id52_0004.mp4,0.4806161,1
id52_0004.mp4,0.3792455,1
id52_0004.mp4,0.35819042,1
id52_0004.mp4,0.42456564,1
id52_0004.mp4,0.48423287,1
id52_0004.mp4,0.34153125,1
id31_id37_0004.mp4,0.4313055,0
id31_id37_0004.mp4,0.40834126,0
id31_id37_0004.mp4,0.43807167,0
id31_id37_0004.mp4,0.4131847,0
id31_id37_0004.mp4,0.2638922,0
id31_id37_0004.mp4,0.39879298,0
id31_id37_0004.mp4,0.2713808,0
id31_id37_0004.mp4,0.30272916,0
id31_id37_0004.mp4,0.37434024,0
id31_id37_0004.mp4,0.6291621,0
id31_id9_0001.mp4,0.28118306,0
id31_id9_0001.mp4,0.23450105,0
id31_id9_0001.mp4,0.22048523,0
id31_id9_0001.mp4,0.29029652,0
id31_id9_0001.mp4,0.24592042,0
id31_id9_0001.mp4,0.23773384,0
id31_id9_0001.mp4,0.29993728,0
id31_id9_0001.mp4,0.25364372,0
id31_id9_0001.mp4,0.28663722,0
id31_id9_0001.mp4,0.543714,0
id52_0007.mp4,0.5014242,1
id52_0007.mp4,0.44384158,1
id52_0007.mp4,0.45205924,1
id52_0007.mp4,0.58625376,1
id52_0007.mp4,0.37926313,1
id52_0007.mp4,0.43685284,1
id52_0007.mp4,0.37312838,1
id52_0007.mp4,0.39502218,1
id52_0007.mp4,0.3081566,1
id52_0007.mp4,0.34112915,1
id52_id54_0001.mp4,0.5906079,0
id52_id54_0001.mp4,0.54011405,0
id52_id54_0001.mp4,0.63977957,0
id52_id54_0001.mp4,0.5283861,0
id52_id54_0001.mp4,0.5874607,0
id52_id54_0001.mp4,0.62930095,0
id52_id54_0001.mp4,0.6072178,0
id52_id54_0001.mp4,0.7108614,0
id52_id54_0001.mp4,0.68118286,0
id52_id54_0001.mp4,0.6607409,0
00030.mp4,0.47692078,1
00030.mp4,0.35976893,1
00030.mp4,0.30910373,1
00030.mp4,0.2868626,1
00030.mp4,0.2985589,1
00030.mp4,0.43809295,1
00030.mp4,0.36135605,1
00030.mp4,0.31528783,1
00030.mp4,0.25326556,1
00030.mp4,0.2696911,1
id53_id49_0008.mp4,0.37002093,0
id53_id49_0008.mp4,0.38618264,0
id53_id49_0008.mp4,0.37224293,0
id53_id49_0008.mp4,0.38160163,0
id53_id49_0008.mp4,0.30216745,0
id53_id49_0008.mp4,0.56104577,0
id53_id49_0008.mp4,0.46801212,0
id53_id49_0008.mp4,0.4338584,0
id53_id49_0008.mp4,0.44919407,0
id53_id49_0008.mp4,0.41581762,0
id41_id45_0009.mp4,0.41280398,0
id41_id45_0009.mp4,0.23859812,0
id41_id45_0009.mp4,0.2294586,0
id41_id45_0009.mp4,0.20274344,0
id41_id45_0009.mp4,0.19612253,0
id41_id45_0009.mp4,0.2586014,0
id41_id45_0009.mp4,0.27636433,0
id41_id45_0009.mp4,0.23488419,0
id41_id45_0009.mp4,0.22796054,0
id41_id45_0009.mp4,0.38888595,0
id3_id9_0000.mp4,0.38054863,0
id3_id9_0000.mp4,0.35894072,0
id3_id9_0000.mp4,0.40725532,0
id3_id9_0000.mp4,0.23073572,0
id3_id9_0000.mp4,0.343912,0
id3_id9_0000.mp4,0.2363009,0
id3_id9_0000.mp4,0.30811656,0
id3_id9_0000.mp4,0.33694598,0
id3_id9_0000.mp4,0.28628853,0
id3_id9_0000.mp4,0.5344249,0
id33_id34_0007.mp4,0.28971338,0
id33_id34_0007.mp4,0.56511074,0
id33_id34_0007.mp4,0.49105388,0
id33_id34_0007.mp4,0.62191874,0
id33_id34_0007.mp4,0.47981358,0
id33_id34_0007.mp4,0.3112572,0
id33_id34_0007.mp4,0.30635676,0
id33_id34_0007.mp4,0.32644767,0
id33_id34_0007.mp4,0.3504488,0
id33_id34_0007.mp4,0.5399111,0
id41_id46_0004.mp4,0.54295594,0
id41_id46_0004.mp4,0.50127363,0
id41_id46_0004.mp4,0.5768611,0
id41_id46_0004.mp4,0.363118,0
id41_id46_0004.mp4,0.34774938,0
id41_id46_0004.mp4,0.5188213,0
id41_id46_0004.mp4,0.35441285,0
id41_id46_0004.mp4,0.41347432,0
id41_id46_0004.mp4,0.30631784,0
id41_id46_0004.mp4,0.34934044,0
id19_id23_0009.mp4,0.19208567,0
id19_id23_0009.mp4,0.21260759,0
id19_id23_0009.mp4,0.28628907,0
id19_id23_0009.mp4,0.23902577,0
id19_id23_0009.mp4,0.24974167,0
id19_id23_0009.mp4,0.2494947,0
id19_id23_0009.mp4,0.2405414,0
id19_id23_0009.mp4,0.2046765,0
id19_id23_0009.mp4,0.3322366,0
id19_id23_0009.mp4,0.34347787,0
id33_0003.mp4,0.29636198,1
id33_0003.mp4,0.31904086,1
id33_0003.mp4,0.3034273,1
id33_0003.mp4,0.46925992,1
id33_0003.mp4,0.43239906,1
id33_0003.mp4,0.24355333,1
id33_0003.mp4,0.32421672,1
id33_0003.mp4,0.30278763,1
id33_0003.mp4,0.29504806,1
id33_0003.mp4,0.31841,1
id38_id26_0001.mp4,0.29576784,0
id38_id26_0001.mp4,0.29351705,0
id38_id26_0001.mp4,0.2780767,0
id38_id26_0001.mp4,0.3153362,0
id38_id26_0001.mp4,0.36541137,0
id38_id26_0001.mp4,0.55309075,0
id38_id26_0001.mp4,0.25041535,0
id38_id26_0001.mp4,0.2212103,0
id38_id26_0001.mp4,0.4410179,0
id38_id26_0001.mp4,0.2528279,0
id38_id34_0004.mp4,0.31072125,0
id38_id34_0004.mp4,0.34963378,0
id38_id34_0004.mp4,0.35374892,0
id38_id34_0004.mp4,0.29514396,0
id38_id34_0004.mp4,0.25815198,0
id38_id34_0004.mp4,0.37942496,0
id38_id34_0004.mp4,0.30247253,0
id38_id34_0004.mp4,0.34139287,0
id38_id34_0004.mp4,0.37312084,0
id38_id34_0004.mp4,0.31696728,0
id2_id21_0007.mp4,0.31699672,0
id2_id21_0007.mp4,0.43542212,0
id2_id21_0007.mp4,0.33926162,0
id2_id21_0007.mp4,0.220646,0
id2_id21_0007.mp4,0.27060926,0
id2_id21_0007.mp4,0.23868692,0
id2_id21_0007.mp4,0.22245039,0
id2_id21_0007.mp4,0.23440836,0
id2_id21_0007.mp4,0.26165125,0
id2_id21_0007.mp4,0.33852404,0
id30_id28_0003.mp4,0.33961827,0
id30_id28_0003.mp4,0.33364108,0
id30_id28_0003.mp4,0.3172516,0
id30_id28_0003.mp4,0.35941347,0
id30_id28_0003.mp4,0.31227046,0
id30_id28_0003.mp4,0.3206917,0
id30_id28_0003.mp4,0.3438971,0
id30_id28_0003.mp4,0.4719705,0
id30_id28_0003.mp4,0.48601505,0
id30_id28_0003.mp4,0.4375362,0
id46_id43_0001.mp4,0.42342755,0
